block,time_s,raw_az_N,raw_el_N,smooth_az_N,smooth_el_N,raw_az_S,raw_el_S,smooth_az_S,smooth_el_S,raw_az_E,raw_el_E,smooth_az_E,smooth_el_E,raw_az_W,raw_el_W,smooth_az_W,smooth_el_W,x_est_m,y_est_m,z_est_m,rms_err_m,dist_N_m,dist_S_m,dist_E_m,dist_W_m
0,0.000,-138.0,12.0,-138.0,12.0,-168.0,10.0,-168.0,10.0,126.0,25.0,126.0,25.0,-154.0,38.0,-154.0,38.0,322954.662,6256646.974,-14.182,16.393,nan,nan,nan,nan
1,0.100,-138.0,10.0,-138.0,10.0,-90.0,10.0,-90.0,10.0,-172.0,10.0,-172.0,10.0,120.0,10.0,120.0,10.0,322949.150,6256592.830,5.583,20.660,51.027,14.205,55.763,34.051
2,0.200,44.0,10.0,-77.3,10.7,140.0,18.0,-39.3,12.7,-176.0,10.0,-74.0,15.0,54.0,49.0,6.7,32.3,322914.124,6256647.514,16.565,11.467,44.408,78.974,69.305,45.420
3,0.300,-176.0,10.0,-90.0,10.0,-164.0,10.0,-38.0,12.7,-180.0,10.0,-176.0,10.0,148.0,10.0,107.3,23.0,322953.300,6256612.486,5.796,24.663,31.308,33.043,38.228,36.468
4,0.400,148.0,19.0,5.3,13.0,-164.0,10.0,-62.7,12.7,120.0,21.0,-78.7,13.7,176.0,10.0,126.0,23.0,322939.155,6256611.988,3.065,24.028,35.182,34.460,49.409,22.368
5,0.500,-64.0,44.0,-30.7,24.3,-168.0,10.0,-165.3,10.0,132.0,18.0,24.0,16.3,124.0,10.0,149.3,10.0,322955.325,6256599.638,-6.982,20.304,nan,nan,nan,nan
6,0.600,-90.0,11.0,-2.0,24.7,-164.0,10.0,-165.3,10.0,126.0,35.0,126.0,24.7,118.0,49.0,139.3,23.0,322952.449,6256622.933,-4.828,24.813,nan,nan,nan,nan
7,0.700,56.0,10.0,-32.7,21.7,-96.0,10.0,-142.7,10.0,-62.0,44.0,65.3,32.3,102.0,10.0,114.7,23.0,322961.310,6256611.703,-4.535,20.141,nan,nan,nan,nan
8,0.800,-100.0,12.0,-44.7,11.0,-124.0,13.0,-128.0,11.0,-172.0,10.0,-36.0,29.7,-76.0,10.0,48.0,23.0,322973.523,6256626.546,1.246,20.818,24.866,51.465,13.965,59.427
9,0.900,170.0,13.0,42.0,11.7,156.0,28.0,-21.3,17.0,-172.0,10.0,-135.3,21.3,144.0,10.0,56.7,10.0,322943.255,6256618.067,6.504,11.283,28.535,39.510,43.190,28.992
10,1.000,-86.0,10.0,-5.3,11.7,144.0,18.0,58.7,19.7,134.0,21.0,-70.0,13.7,84.0,46.0,50.7,22.0,322964.492,6256624.706,7.184,21.754,21.951,47.079,22.475,50.851
11,1.100,30.0,10.0,38.0,11.0,-164.0,10.0,45.3,18.7,128.0,16.0,30.0,15.7,150.0,10.0,126.0,22.0,322940.989,6256591.534,-4.255,17.253,nan,nan,nan,nan
12,1.200,-88.0,10.0,-48.0,10.0,-74.0,11.0,-31.3,13.0,-86.0,10.0,58.7,15.7,148.0,10.0,127.3,22.0,322941.851,6256615.293,-0.287,20.699,nan,nan,nan,nan
13,1.300,-108.0,28.0,-55.3,16.0,-172.0,10.0,-136.7,10.3,6.0,10.0,16.0,12.0,46.0,49.0,114.7,23.0,322969.528,6256605.797,-1.214,19.396,nan,nan,nan,nan
14,1.400,54.0,12.0,-47.3,16.7,-86.0,10.0,-110.7,10.3,66.0,45.0,-4.7,21.7,102.0,48.0,98.7,35.7,322974.975,6256604.334,-0.398,22.215,nan,nan,nan,nan
15,1.500,128.0,22.0,24.7,20.7,-164.0,10.0,-140.7,10.0,-170.0,10.0,-32.7,21.7,140.0,10.0,96.0,35.7,322963.485,6256617.603,1.554,23.703,26.980,39.468,27.106,47.120
16,1.600,138.0,49.0,106.7,27.7,134.0,17.0,-38.7,12.3,2.0,10.0,-34.0,21.7,132.0,10.0,124.7,22.7,322948.734,6256622.297,4.159,28.934,22.243,42.598,36.122,35.318
17,1.700,158.0,17.0,141.3,29.3,138.0,20.0,36.0,15.7,114.0,16.0,-18.0,12.0,-60.0,27.0,70.7,15.7,322978.299,6256624.667,11.146,9.533,31.716,53.219,17.863,64.276
18,1.800,46.0,10.0,114.0,25.3,52.0,10.0,108.0,15.7,152.0,12.0,89.3,12.7,-12.0,29.0,20.0,22.0,322927.409,6256624.960,-5.755,24.684,nan,nan,nan,nan
19,1.900,162.0,18.0,122.0,15.0,-82.0,10.0,36.0,13.3,-142.0,10.0,41.3,12.7,134.0,10.0,20.7,22.0,322959.907,6256627.399,5.521,21.335,17.415,48.437,24.249,47.651
20,2.000,154.0,19.0,120.7,15.7,132.0,22.0,34.0,14.0,110.0,16.0,40.0,12.7,94.0,44.0,72.0,27.7,322975.099,6256625.940,11.346,12.422,28.751,52.834,17.790,61.732
21,2.100,-96.0,11.0,73.3,16.0,56.0,10.0,35.3,14.0,112.0,12.0,26.7,12.7,160.0,24.0,129.3,26.0,322951.053,6256608.918,0.699,23.779,34.527,28.932,41.888,33.247
22,2.200,-90.0,10.0,-10.7,13.3,-6.0,11.0,60.7,14.3,134.0,21.0,118.7,16.3,132.0,10.0,128.7,26.0,322964.443,6256605.838,3.214,26.372,38.646,29.032,36.581,46.556
23,2.300,-138.0,10.0,-108.0,10.3,136.0,19.0,62.0,13.3,72.0,46.0,106.0,26.3,128.0,10.0,140.0,14.7,322946.189,6256616.764,-0.770,30.205,nan,nan,nan,nan
24,2.400,50.0,10.0,-59.3,10.0,8.0,49.0,46.0,26.3,-172.0,10.0,11.3,25.7,136.0,10.0,132.0,10.0,322966.982,6256602.976,-0.740,24.126,nan,nan,nan,nan
25,2.500,46.0,11.0,-14.0,10.3,-168.0,10.0,-8.0,26.0,34.0,10.0,-22.0,22.0,140.0,10.0,134.7,10.0,322966.104,6256587.393,-4.004,23.024,nan,nan,nan,nan
26,2.600,32.0,10.0,42.7,10.3,-164.0,11.0,-108.0,23.3,60.0,10.0,-26.0,10.0,-154.0,12.0,40.7,10.7,322961.020,6256622.317,-0.953,27.179,nan,nan,nan,nan
27,2.700,166.0,15.0,81.3,12.0,-160.0,12.0,-164.0,11.0,-8.0,10.0,28.7,10.0,82.0,49.0,22.7,23.7,322956.212,6256633.337,0.589,19.633,9.942,53.540,25.110,47.340
28,2.800,-130.0,11.0,22.7,12.0,134.0,17.0,-63.3,13.3,-172.0,11.0,-40.0,10.3,-46.0,11.0,-39.3,24.0,322948.632,6256605.421,-3.362,28.663,nan,nan,nan,nan
29,2.900,44.0,10.0,26.7,12.0,-172.0,10.0,-66.0,13.0,146.0,12.0,-11.3,11.0,138.0,10.0,58.0,23.3,322952.180,6256609.267,0.822,24.829,34.068,29.285,40.847,34.408
30,3.000,156.0,19.0,23.3,13.3,136.0,21.0,32.7,16.0,114.0,16.0,29.3,13.0,-92.0,37.0,0.0,19.3,322915.158,6256528.726,-25.802,6.749,nan,nan,nan,nan
31,3.100,152.0,18.0,117.3,15.7,60.0,11.0,8.0,14.0,148.0,11.0,136.0,13.0,-44.0,15.0,0.7,20.7,322947.304,6256648.614,5.695,20.894,11.069,68.983,35.478,52.522
32,3.200,160.0,15.0,156.0,17.3,140.0,22.0,112.0,18.0,120.0,16.0,127.3,14.3,80.0,49.0,-18.7,33.7,322947.508,6256615.304,-0.479,30.999,nan,nan,nan,nan
33,3.300,152.0,16.0,154.7,16.3,56.0,10.0,85.3,14.3,124.0,15.0,130.7,14.0,94.0,47.0,43.3,37.0,322964.933,6256614.789,9.154,27.635,31.427,38.364,29.884,48.730
34,3.400,164.0,15.0,158.7,15.3,-86.0,12.0,36.7,14.7,120.0,15.0,121.3,15.3,84.0,49.0,86.0,48.3,322967.985,6256618.321,13.006,21.267,30.889,43.659,27.140,53.241
35,3.500,40.0,10.0,118.7,13.7,132.0,22.0,34.0,14.7,124.0,16.0,122.7,15.3,146.0,10.0,108.0,35.3,322976.758,6256617.753,12.894,22.017,35.817,47.165,24.676,61.412
36,3.600,48.0,10.0,84.0,11.7,144.0,13.0,63.3,15.7,108.0,14.0,117.3,15.0,146.0,10.0,125.3,23.0,322964.455,6256616.134,5.130,30.045,29.093,38.694,28.094,47.954
37,3.700,160.0,17.0,82.7,12.3,124.0,18.0,133.3,17.7,176.0,10.0,136.0,13.3,-40.0,13.0,84.0,11.0,322951.384,6256624.014,-1.521,25.905,nan,nan,nan,nan
38,3.800,166.0,12.0,124.7,13.0,142.0,11.0,136.7,14.0,116.0,18.0,133.3,14.0,144.0,11.0,83.3,11.3,322967.661,6256615.935,3.487,24.088,30.221,39.515,26.258,50.886
39,3.900,152.0,17.0,159.3,15.3,134.0,20.0,133.3,16.3,6.0,10.0,99.3,12.7,150.0,10.0,84.7,11.3,322950.159,6256618.148,-0.314,21.112,nan,nan,nan,nan
40,4.000,164.0,15.0,160.7,14.7,130.0,17.0,135.3,16.0,-100.0,36.0,7.3,21.3,-44.0,13.0,83.3,11.3,322963.079,6256601.559,1.014,17.455,42.411,24.445,40.895,45.253
41,4.100,160.0,16.0,158.7,16.0,134.0,17.0,132.7,18.0,2.0,10.0,-30.7,18.7,138.0,11.0,81.3,11.3,322967.779,6256607.420,3.135,22.039,38.089,31.992,33.751,49.919
42,4.200,50.0,10.0,124.7,13.7,134.0,17.0,132.7,17.0,96.0,17.0,-0.7,21.0,94.0,49.0,62.7,24.3,322960.553,6256616.318,2.321,24.267,27.527,37.477,30.049,43.992
43,4.300,50.0,11.0,86.7,12.3,126.0,16.0,131.3,16.7,148.0,12.0,82.0,13.0,104.0,48.0,112.0,36.0,322889.822,6256628.461,-20.684,8.973,nan,nan,nan,nan
44,4.400,48.0,11.0,49.3,10.7,134.0,19.0,131.3,17.3,142.0,16.0,128.7,15.0,140.0,10.0,112.7,35.7,322933.907,6256622.174,-5.719,26.311,nan,nan,nan,nan
45,4.500,162.0,17.0,86.7,13.0,134.0,15.0,131.3,16.7,112.0,16.0,134.0,14.7,104.0,49.0,116.0,35.7,322927.949,6256630.765,-8.442,28.379,nan,nan,nan,nan
46,4.600,160.0,18.0,123.3,15.3,136.0,17.0,134.7,17.0,10.0,10.0,88.0,14.0,144.0,11.0,129.3,23.3,322900.708,6256642.081,-18.140,18.978,nan,nan,nan,nan
47,4.700,160.0,16.0,160.7,17.0,134.0,18.0,134.7,16.7,116.0,15.0,79.3,13.7,144.0,10.0,130.7,23.3,322936.242,6256615.897,-3.575,20.936,nan,nan,nan,nan
48,4.800,156.0,17.0,158.7,17.0,136.0,16.0,135.3,17.0,146.0,17.0,90.7,14.0,140.0,10.0,142.7,10.3,322929.810,6256626.060,-6.720,22.400,nan,nan,nan,nan
49,4.900,162.0,14.0,159.3,15.7,130.0,18.0,133.3,17.3,6.0,10.0,89.3,14.0,140.0,10.0,141.3,10.0,322931.430,6256623.184,-5.993,22.554,nan,nan,nan,nan
50,5.000,158.0,18.0,158.7,16.3,136.0,16.0,134.0,16.7,136.0,17.0,96.0,14.7,144.0,11.0,141.3,10.3,322929.248,6256627.828,-7.043,23.401,nan,nan,nan,nan
51,5.100,160.0,16.0,160.0,16.0,136.0,16.0,134.0,16.7,146.0,19.0,96.0,15.3,146.0,10.0,143.3,10.3,322929.241,6256627.956,-7.200,23.316,nan,nan,nan,nan
52,5.200,158.0,21.0,158.7,18.3,134.0,17.0,135.3,16.3,110.0,16.0,130.7,17.3,144.0,11.0,144.7,10.7,322941.880,6256624.462,-3.442,28.751,nan,nan,nan,nan
53,5.300,162.0,20.0,160.0,19.0,134.0,17.0,134.7,16.7,10.0,10.0,88.7,15.0,144.0,11.0,144.7,10.7,322930.099,6256625.109,-6.661,22.190,nan,nan,nan,nan
54,5.400,158.0,20.0,159.3,20.3,136.0,16.0,134.7,16.7,138.0,18.0,86.0,14.7,138.0,11.0,142.0,11.0,322931.221,6256623.041,-6.047,21.989,nan,nan,nan,nan
55,5.500,158.0,20.0,159.3,20.0,110.0,44.0,126.7,25.7,0.0,10.0,49.3,12.7,146.0,12.0,142.7,11.3,322945.486,6256598.198,-0.204,19.214,nan,nan,nan,nan
56,5.600,160.0,19.0,158.7,19.7,136.0,17.0,127.3,25.7,4.0,10.0,47.3,12.7,138.0,16.0,140.7,13.0,322946.777,6256597.179,0.312,18.983,46.769,17.846,53.450,29.930
57,5.700,162.0,19.0,160.0,19.3,140.0,17.0,128.7,26.0,112.0,18.0,38.7,12.7,140.0,16.0,141.3,14.7,322950.081,6256592.017,1.862,18.121,51.463,12.255,55.665,34.810
58,5.800,160.0,20.0,160.7,19.3,60.0,10.0,112.0,14.7,144.0,12.0,86.7,13.3,94.0,10.0,124.0,14.0,322945.184,6256608.813,0.400,24.032,35.791,29.521,46.304,27.400
59,5.900,160.0,19.0,160.7,19.3,152.0,12.0,117.3,13.0,144.0,17.0,133.3,15.7,144.0,11.0,126.0,12.3,322991.449,6256574.477,16.646,24.169,79.506,43.538,66.908,81.414
60,6.000,160.0,20.0,160.0,19.7,60.0,10.0,90.7,10.7,106.0,19.0,131.3,16.0,144.0,11.0,127.3,10.7,322986.073,6256585.676,13.105,23.559,66.634,37.314,54.584,72.075
61,6.100,158.0,20.0,159.3,19.7,134.0,19.0,115.3,13.7,4.0,13.0,84.7,16.3,146.0,12.0,144.7,11.3,322935.894,6256614.281,-3.305,24.459,nan,nan,nan,nan
62,6.200,160.0,18.0,159.3,19.3,142.0,14.0,112.0,14.3,140.0,16.0,83.3,16.0,144.0,11.0,144.7,11.3,322937.347,6256612.263,-2.731,24.600,nan,nan,nan,nan
63,6.300,160.0,17.0,159.3,18.3,138.0,23.0,138.0,18.7,130.0,13.0,91.3,14.0,110.0,49.0,133.3,24.0,322932.118,6256624.302,-6.554,22.443,nan,nan,nan,nan
64,6.400,160.0,18.0,160.0,17.7,-180.0,10.0,33.3,15.7,114.0,16.0,128.0,15.0,144.0,11.0,132.7,23.7,322966.461,6256608.103,9.192,24.366,38.018,33.093,34.756,49.399
65,6.500,162.0,17.0,160.7,17.3,66.0,10.0,8.0,14.3,0.0,11.0,81.3,13.3,144.0,11.0,132.7,23.7,322949.147,6256616.364,3.608,19.926,27.725,36.624,38.737,33.216
66,6.600,162.0,19.0,161.3,18.0,140.0,18.0,8.7,12.7,102.0,15.0,72.0,14.0,142.0,12.0,143.3,11.3,322947.261,6256614.353,1.908,19.666,29.954,34.678,41.313,30.659
67,6.700,38.0,49.0,120.7,28.3,138.0,20.0,114.7,16.0,126.0,18.0,76.0,14.7,144.0,11.0,143.3,11.3,322917.651,6256624.219,-11.478,23.222,nan,nan,nan,nan
68,6.800,160.0,19.0,120.0,29.0,140.0,19.0,139.3,19.0,122.0,18.0,116.7,17.0,138.0,11.0,141.3,11.3,322863.988,6256688.979,-39.830,14.714,nan,nan,nan,nan
69,6.900,160.0,22.0,119.3,30.0,136.0,20.0,138.0,19.7,170.0,10.0,139.3,15.3,142.0,12.0,141.3,11.3,322908.180,6256660.858,-21.441,28.172,nan,nan,nan,nan
70,7.000,164.0,21.0,161.3,20.7,138.0,20.0,138.0,19.7,124.0,19.0,138.7,15.7,140.0,13.0,140.0,12.0,322974.044,6256581.746,12.750,27.710,65.560,25.871,58.463,62.153
71,7.100,162.0,20.0,162.0,21.0,138.0,20.0,137.3,20.0,122.0,19.0,138.7,16.0,140.0,14.0,140.7,13.0,322972.798,6256583.004,12.657,27.844,64.008,24.871,57.384,60.536
72,7.200,160.0,20.0,162.0,20.3,140.0,20.0,138.7,20.0,126.0,17.0,124.0,18.3,146.0,15.0,142.0,14.0,322934.943,6256632.317,-7.680,27.574,nan,nan,nan,nan
73,7.300,162.0,20.0,161.3,20.0,138.0,20.0,138.7,20.0,122.0,17.0,123.3,17.7,142.0,12.0,142.7,13.7,322932.740,6256634.946,-8.693,27.407,nan,nan,nan,nan
74,7.400,162.0,20.0,161.3,20.0,140.0,18.0,139.3,19.3,122.0,18.0,123.3,17.3,142.0,12.0,143.3,13.0,322930.897,6256637.588,-9.450,27.173,nan,nan,nan,nan
75,7.500,160.0,20.0,161.3,20.0,142.0,17.0,140.0,18.3,122.0,18.0,122.0,17.7,140.0,13.0,141.3,12.3,322931.617,6256636.230,-8.767,26.914,nan,nan,nan,nan
76,7.600,160.0,22.0,160.7,20.7,142.0,17.0,141.3,17.3,122.0,17.0,122.0,17.7,142.0,13.0,141.3,12.7,322928.945,6256640.103,-10.031,26.554,nan,nan,nan,nan
77,7.700,162.0,23.0,160.7,21.7,144.0,16.0,142.7,16.7,122.0,17.0,122.0,17.3,144.0,14.0,142.0,13.3,322926.245,6256644.211,-11.434,26.114,nan,nan,nan,nan
78,7.800,160.0,23.0,160.7,22.7,140.0,16.0,142.0,16.3,120.0,16.0,121.3,16.7,150.0,15.0,145.3,14.0,322921.729,6256650.145,-13.719,25.517,nan,nan,nan,nan
79,7.900,162.0,19.0,161.3,21.7,136.0,17.0,140.0,16.3,120.0,16.0,120.7,16.3,148.0,14.0,147.3,14.3,322922.127,6256648.877,-13.206,25.613,nan,nan,nan,nan
80,8.000,164.0,19.0,162.0,20.3,140.0,18.0,138.7,17.0,128.0,17.0,122.7,16.3,152.0,13.0,150.0,14.0,322923.149,6256648.555,-12.928,26.097,nan,nan,nan,nan
81,8.100,162.0,20.0,162.7,19.3,140.0,18.0,138.7,17.7,120.0,18.0,122.7,17.0,146.0,15.0,148.7,14.0,322925.749,6256644.777,-11.787,26.442,nan,nan,nan,nan
82,8.200,162.0,19.0,162.7,19.3,140.0,17.0,140.0,17.7,126.0,19.0,124.7,18.0,148.0,12.0,148.7,13.3,322925.784,6256646.254,-12.233,26.557,nan,nan,nan,nan
83,8.300,162.0,20.0,162.0,19.7,138.0,18.0,139.3,17.7,124.0,18.0,123.3,18.3,142.0,12.0,145.3,13.0,322928.550,6256640.958,-10.476,26.866,nan,nan,nan,nan
84,8.400,164.0,21.0,162.7,20.0,140.0,18.0,139.3,17.7,140.0,18.0,130.0,18.3,146.0,13.0,145.3,12.3,322936.663,6256632.225,-6.573,28.050,nan,nan,nan,nan
85,8.500,162.0,20.0,162.7,20.3,142.0,19.0,140.0,18.3,126.0,21.0,130.0,19.0,146.0,12.0,144.7,12.3,322937.353,6256631.470,-6.492,28.036,nan,nan,nan,nan
86,8.600,164.0,19.0,163.3,20.0,142.0,17.0,141.3,18.0,128.0,20.0,131.3,19.7,146.0,13.0,146.0,12.7,322936.060,6256634.251,-7.456,27.912,nan,nan,nan,nan
87,8.700,164.0,20.0,163.3,19.7,142.0,19.0,142.0,18.3,132.0,24.0,128.7,21.7,146.0,13.0,146.0,12.7,322932.797,6256638.453,-9.646,27.434,nan,nan,nan,nan
88,8.800,164.0,20.0,164.0,19.7,142.0,19.0,142.0,18.3,-178.0,10.0,27.3,18.0,148.0,12.0,146.7,12.7,322952.032,6256588.970,1.200,18.700,54.330,9.060,57.205,37.810
89,8.900,162.0,21.0,163.3,20.3,142.0,19.0,142.0,19.0,132.0,22.0,28.7,18.7,148.0,14.0,147.3,13.0,322951.228,6256590.800,0.819,19.160,52.549,10.837,56.044,36.304
90,9.000,162.0,23.0,162.7,21.3,142.0,19.0,142.0,19.0,118.0,19.0,24.0,17.0,148.0,12.0,148.0,12.7,322953.191,6256587.819,1.997,19.378,55.450,8.225,57.660,39.389
91,9.100,164.0,22.0,162.7,22.0,140.0,19.0,141.3,19.0,126.0,19.0,125.3,20.0,-44.0,15.0,84.0,13.7,322959.453,6256616.499,2.861,22.598,27.205,37.444,30.717,43.009
92,9.200,164.0,23.0,163.3,22.7,144.0,18.0,142.0,18.7,128.0,19.0,124.0,19.0,-42.0,14.0,20.7,13.7,322939.250,6256641.863,-5.546,22.157,nan,nan,nan,nan
93,9.300,164.0,20.0,164.0,21.7,142.0,22.0,142.0,19.7,122.0,21.0,125.3,19.7,-44.0,10.0,-43.3,13.0,322944.465,6256621.506,-3.714,27.321,nan,nan,nan,nan
94,9.400,164.0,20.0,164.0,21.0,144.0,19.0,143.3,19.7,124.0,21.0,124.7,20.3,150.0,14.0,21.3,12.7,322939.845,6256642.321,-6.083,21.930,nan,nan,nan,nan
95,9.500,166.0,21.0,164.7,20.3,144.0,19.0,143.3,20.0,124.0,20.0,123.3,20.7,150.0,15.0,85.3,13.0,322958.288,6256617.089,1.915,22.306,26.375,37.736,31.058,41.994
96,9.600,166.0,22.0,165.3,21.0,140.0,20.0,142.7,19.3,124.0,21.0,124.0,20.7,152.0,15.0,150.7,14.7,322925.381,6256648.829,-14.521,25.857,nan,nan,nan,nan
97,9.700,166.0,22.0,166.0,21.7,140.0,20.0,141.3,19.7,130.0,21.0,126.0,20.7,150.0,15.0,150.7,15.0,322927.736,6256645.551,-13.241,26.604,nan,nan,nan,nan
98,9.800,166.0,21.0,166.0,21.7,166.0,12.0,148.7,17.3,128.0,22.0,127.3,21.3,148.0,16.0,150.0,15.3,322923.661,6256656.562,-16.653,25.059,nan,nan,nan,nan
99,9.900,166.0,21.0,166.0,21.3,166.0,12.0,157.3,14.7,126.0,21.0,128.0,21.3,150.0,15.0,149.3,15.3,322924.834,6256661.032,-16.707,23.677,nan,nan,nan,nan
100,10.000,166.0,23.0,166.0,21.7,140.0,22.0,157.3,15.3,140.0,16.0,131.3,19.7,150.0,13.0,149.3,14.7,322924.766,6256662.811,-16.830,24.275,nan,nan,nan,nan
101,10.100,166.0,23.0,166.0,22.3,140.0,20.0,148.7,18.0,138.0,17.0,134.7,18.0,148.0,16.0,149.3,14.7,322928.192,6256652.163,-13.736,26.686,nan,nan,nan,nan
102,10.200,166.0,23.0,166.0,23.0,140.0,20.0,140.0,20.7,130.0,21.0,136.0,18.0,136.0,13.0,144.7,14.0,322950.473,6256613.296,0.948,28.618,30.275,33.328,39.381,33.433
103,10.300,168.0,22.0,166.7,22.7,142.0,21.0,140.7,20.3,120.0,21.0,129.3,19.7,150.0,15.0,144.7,14.7,322938.604,6256629.557,-6.270,27.938,nan,nan,nan,nan
104,10.400,166.0,22.0,166.7,22.3,144.0,21.0,142.0,20.7,124.0,21.0,124.7,21.0,148.0,17.0,144.7,15.0,322933.436,6256635.965,-9.647,27.055,nan,nan,nan,nan
105,10.500,168.0,22.0,167.3,22.0,144.0,19.0,143.3,20.3,130.0,20.0,124.7,20.7,148.0,16.0,148.7,16.0,322928.815,6256643.923,-12.936,26.313,nan,nan,nan,nan
106,10.600,168.0,21.0,167.3,21.7,144.0,19.0,144.0,19.7,130.0,22.0,128.0,21.0,150.0,15.0,148.7,16.0,322930.092,6256643.682,-12.361,26.739,nan,nan,nan,nan
107,10.700,168.0,23.0,168.0,22.0,142.0,18.0,143.3,18.7,128.0,22.0,129.3,21.3,150.0,14.0,149.3,15.0,322931.281,6256642.197,-11.299,26.976,nan,nan,nan,nan
108,10.800,168.0,23.0,168.0,22.3,146.0,19.0,144.0,18.7,126.0,22.0,128.0,22.0,148.0,16.0,149.3,15.0,322929.950,6256644.127,-12.322,26.616,nan,nan,nan,nan
109,10.900,168.0,22.0,168.0,22.7,142.0,19.0,143.3,18.7,130.0,21.0,128.0,21.7,148.0,14.0,148.7,14.7,322930.989,6256642.018,-11.392,26.830,nan,nan,nan,nan
110,11.000,168.0,21.0,168.0,22.0,140.0,20.0,142.7,19.3,132.0,18.0,129.3,20.3,148.0,16.0,148.0,15.3,322933.315,6256638.440,-9.830,27.286,nan,nan,nan,nan
111,11.100,168.0,21.0,168.0,21.3,140.0,22.0,140.7,20.3,130.0,18.0,130.7,19.0,150.0,17.0,148.7,15.7,322936.129,6256633.832,-7.951,27.855,nan,nan,nan,nan
112,11.200,170.0,23.0,168.7,21.7,148.0,19.0,142.7,20.3,126.0,19.0,129.3,18.3,150.0,15.0,149.3,16.0,322932.603,6256639.706,-10.310,27.205,nan,nan,nan,nan
113,11.300,170.0,22.0,169.3,22.0,148.0,20.0,145.3,20.3,124.0,21.0,126.7,19.3,150.0,16.0,150.0,16.0,322929.186,6256645.527,-12.992,26.142,nan,nan,nan,nan
114,11.400,168.0,23.0,169.3,22.7,-16.0,36.0,93.3,25.0,134.0,20.0,128.0,20.0,150.0,15.0,150.0,15.3,322961.358,6256598.957,8.323,29.770,45.452,22.888,44.755,44.617
115,11.500,168.0,24.0,168.7,23.0,144.0,17.0,92.0,24.3,128.0,20.0,128.7,20.3,148.0,14.0,149.3,15.0,322962.622,6256598.093,8.934,29.615,46.594,22.993,45.110,46.091
116,11.600,170.0,24.0,168.7,23.7,142.0,21.0,90.0,24.7,128.0,22.0,130.0,20.7,152.0,17.0,150.0,15.3,322963.181,6256597.676,9.521,29.573,47.206,23.178,45.382,46.815
117,11.700,170.0,24.0,169.3,24.0,-20.0,35.0,88.7,24.3,120.0,24.0,125.3,22.0,150.0,15.0,150.0,15.3,322960.605,6256600.676,8.047,29.848,43.628,23.944,43.540,43.615
118,11.800,170.0,26.0,170.0,24.7,142.0,22.0,88.0,26.0,122.0,26.0,123.3,24.0,146.0,15.0,149.3,15.7,322959.944,6256601.440,7.957,29.830,42.786,24.344,43.178,42.875
119,11.900,170.0,26.0,170.0,25.3,86.0,15.0,69.3,24.0,126.0,24.0,122.7,24.7,154.0,16.0,150.0,15.3,322960.918,6256603.769,8.317,29.212,40.716,26.851,40.790,43.747
120,12.000,168.0,24.0,169.3,25.3,86.0,18.0,104.7,18.3,132.0,22.0,126.7,24.0,150.0,15.0,150.0,15.3,322956.866,6256602.676,6.227,30.234,41.038,24.098,43.449,39.456
121,12.100,170.0,24.0,169.3,24.7,86.0,22.0,86.0,18.3,138.0,21.0,132.0,22.3,152.0,17.0,152.0,16.0,322962.787,6256598.267,9.403,29.659,46.545,23.393,44.984,46.316
122,12.200,170.0,25.0,169.3,24.3,150.0,21.0,107.3,20.3,130.0,23.0,133.3,22.0,152.0,17.0,151.3,16.3,322960.362,6256597.949,8.530,29.978,46.348,21.719,46.117,43.850
123,12.300,170.0,24.0,170.0,24.3,148.0,24.0,128.0,22.3,128.0,24.0,132.0,22.7,150.0,17.0,151.3,17.0,322947.770,6256614.109,0.215,29.608,30.001,34.324,41.001,31.018
124,12.400,170.0,24.0,170.0,24.3,148.0,23.0,148.7,22.7,136.0,21.0,131.3,22.7,152.0,16.0,151.3,16.7,322930.123,6256648.575,-15.401,26.512,nan,nan,nan,nan
125,12.500,170.0,24.0,170.0,24.0,148.0,23.0,148.0,23.3,128.0,24.0,130.7,23.0,152.0,17.0,151.3,16.7,322930.637,6256647.027,-15.037,26.626,nan,nan,nan,nan
126,12.600,170.0,25.0,170.0,24.3,148.0,22.0,148.0,22.7,130.0,24.0,131.3,23.0,152.0,18.0,152.0,17.0,322929.709,6256649.139,-15.808,26.519,nan,nan,nan,nan
127,12.700,170.0,24.0,170.0,24.3,148.0,23.0,148.0,22.7,132.0,23.0,130.0,23.7,150.0,19.0,151.3,18.0,322929.481,6256648.764,-16.087,26.375,nan,nan,nan,nan
128,12.800,168.0,23.0,169.3,24.0,148.0,24.0,148.0,23.0,134.0,23.0,132.0,23.3,152.0,19.0,151.3,18.7,322929.979,6256648.729,-16.031,26.737,nan,nan,nan,nan
129,12.900,168.0,24.0,168.7,23.7,148.0,24.0,148.0,23.7,132.0,23.0,132.7,23.0,154.0,19.0,152.0,19.0,322929.303,6256650.361,-16.920,26.798,nan,nan,nan,nan
130,13.000,116.0,31.0,150.7,26.0,148.0,24.0,148.0,24.0,136.0,23.0,134.0,23.0,154.0,16.0,153.3,18.0,322872.077,6256735.954,-60.554,21.039,nan,nan,nan,nan
131,13.100,176.0,23.0,153.3,26.0,148.0,24.0,148.0,24.0,136.0,24.0,134.7,23.3,154.0,17.0,154.0,17.3,322885.078,6256719.733,-51.620,22.765,nan,nan,nan,nan
