Audio_Time,CSV_Time,Estimated_Azimuth,Estimated_Elevation,CSV_Azimuth,CSV_Elevation,Azimuth_Diff,Elevation_Diff,Distance_Meters
26.300000000000004,25500.0,-110,20,-109.21979929781298,20.743291549707493,0.7802007021870168,0.743291549707493,12.105036432143791
26.400000000000002,25600.0,-110,20,-109.5246154192937,21.028309910652002,0.4753845807063044,1.028309910652002,11.930285944679394
26.500000000000004,25700.0,-110,20,-109.65510197006591,21.30388997940235,0.344898029934086,1.3038899794023493,11.766326835369807
26.6,25800.0,-110,20,-109.98807642249676,21.584953312998103,0.011923577503239358,1.5849533129981026,11.603955958496588
26.700000000000003,25900.0,-110,20,-110.1213708258793,21.892761330451343,0.12137082587929626,1.8927613304513429,11.431510344687196
26.800000000000004,26000.0,-110,20,-110.44310450302481,22.249415321488332,0.44310450302481286,2.249415321488332,11.23839993064352
26.900000000000002,26100.0,-110,20,-110.75370148722578,22.559378029635457,0.7537014872257828,2.5593780296354574,11.076136199043862
27.000000000000004,26200.0,-110,20,-111.1011141061748,22.93611284187446,1.1011141061748049,2.9361128418744613,10.88553923241567
27.1,26300.0,-110,20,-111.30925406727863,23.306983393599904,1.30925406727863,3.3069833935999036,10.704654036109883
27.200000000000003,26400.0,-110,20,-111.8669475926539,23.659532442875065,1.8669475926539008,3.659532442875065,10.538594448491056
27.300000000000004,26500.0,-110,20,-112.2134265837692,24.04570163409095,2.2134265837692055,4.04570163409095,10.362955604037296
27.400000000000002,26600.0,-110,20,-112.59055139453699,24.914182985300076,2.5905513945369876,4.9141829853000765,10.247012071137402
27.500000000000004,26700.0,-110,20,-113.16048232742133,25.262042685469183,3.1604823274213345,5.262042685469183,10.102104105097398
27.6,26800.0,-110,20,-113.58094519949816,25.595838272014806,3.58094519949816,5.595838272014806,9.967197193514028
27.700000000000003,26900.0,-110,20,-113.94855998064145,25.964127060360294,3.9485599806414484,5.964127060360294,9.822851129076245
27.800000000000004,27000.0,-110,20,-114.36156095142843,26.21374158285225,4.36156095142843,6.213741582852251,9.727597874367486
27.900000000000002,27100.0,-110,20,-114.70507690997795,26.547069555048676,4.705076909977947,6.547069555048676,9.603524092607556
28.000000000000004,27200.0,-110,20,-114.9541958795408,26.803143796836853,4.954195879540805,6.803143796836853,9.510551447549858
28.1,27300.0,-110,20,-115.27248076206496,27.059998994578134,5.2724807620649585,7.059998994578134,9.419273462615344
28.200000000000003,27400.0,-110,20,-115.73598628390221,27.257890194987233,5.735986283902207,7.257890194987233,9.350262655582865
28.300000000000004,27500.0,-110,20,-116.1930036766044,27.551564674528912,6.193003676604405,7.551564674528912,9.249894480375344
28.400000000000002,27600.0,-110,20,-116.60880915907063,27.770425241797444,6.608809159070631,7.770425241797444,9.176640776129856
28.500000000000004,27700.0,-110,20,-117.0962413733019,28.00499218890332,7.096241373301893,8.00499218890332,9.099553559540784
28.6,27800.0,-110,20,-117.59714464901452,27.63587510999672,7.597144649014524,7.6358751099967215,8.990387821981868
28.700000000000003,27900.0,-110,20,-117.97018049070823,27.897222282535285,7.9701804907082305,7.897222282535285,8.90583054930496
28.800000000000004,28000.0,-110,20,-118.4898746250663,28.094068459260605,8.489874625066307,8.094068459260605,8.843305505264016
28.900000000000002,28100.0,-120,30,-118.88187727509217,28.345682884690486,1.1181227249078347,1.6543171153095138,8.764800544105249
29.000000000000004,28200.0,-110,30,-119.3514512085494,28.57473200762753,9.351451208549406,1.4252679923724685,8.694682876803093
29.1,28300.0,-120,30,-119.7615724829451,28.79930150152898,0.23842751705490173,1.20069849847102,8.627150039495161
29.200000000000003,28400.0,-120,30,-120.1097774556718,29.00280230844793,0.10977745567180364,0.9971976915520706,8.566965575715725
29.300000000000004,28500.0,-120,30,-120.25528312639528,29.27774734644774,0.25528312639528394,0.7222526535522604,8.487141606720773
29.400000000000002,28600.0,-120,30,-120.54510831246546,29.511578281563352,0.5451083124654588,0.4884217184366477,8.420566791738509
29.500000000000004,28700.0,-110,30,-120.5561596194301,29.821561064132545,10.556159619430105,0.17843893586745452,8.334115967981385
29.6,28800.0,-110,30,-120.42196862962328,30.1534058355574,10.42196862962328,0.1534058355574004,8.243778589223089
29.700000000000003,28900.0,-110,30,-120.43142880445777,30.469460022220094,10.431428804457767,0.469460022220094,8.159793938526617
29.800000000000004,29000.0,-110,30,-120.06767542937462,30.900079274169222,10.067675429374617,0.9000792741692223,8.048471662166207
29.900000000000002,29100.0,-110,30,-119.7672995210956,31.33385474779126,9.767299521095595,1.3338547477912606,7.939810083081187
30.000000000000004,29200.0,-110,30,-119.61213655810735,31.77913264744728,9.612136558107352,1.7791326474472804,7.831737776658528
30.1,29300.0,-110,30,-119.1316550780324,32.29374545264609,9.131655078032395,2.2937454526460925,7.71101704091395
30.200000000000003,29400.0,-110,30,-118.62807477737385,32.882950534425646,8.628074777373854,2.882950534425646,7.578026883731973
30.300000000000004,29500.0,-110,30,-118.18813144194252,34.06710791361786,8.188131441942517,4.0671079136178605,7.514791460416099
30.400000000000002,29600.0,-110,30,-117.46940943341247,34.668552850463755,7.469409433412466,4.668552850463755,7.391356407958235
30.500000000000004,29700.0,-110,30,-116.6228093560153,35.33656747960034,6.622809356015296,5.33656747960034,7.259848532295038
30.6,29800.0,-110,30,-115.72250361652641,36.082659483730474,5.72250361652641,6.082659483730474,7.119516791523522
30.700000000000003,29900.0,-110,30,-114.58583487662594,37.50644073314247,4.585834876625938,7.506440733142469,7.041551778500047
30.800000000000004,30000.0,-110,40,-113.16976619321088,38.37409880724039,3.169766193210876,1.6259011927596134,6.895978559387208
30.900000000000002,30100.0,-100,40,-111.88133376720975,39.18338398166042,11.881333767209753,0.8166160183395803,6.766893178707555
31.000000000000004,30200.0,-100,40,-110.29021893087372,40.06252246564905,10.29021893087372,0.06252246564905306,6.633503636636018
31.1,30300.0,-100,40,-108.49887491647831,40.92572968386482,8.498874916478314,0.925729683864823,6.509013371372396
31.200000000000003,30400.0,-100,40,-106.63435773408327,41.70549327779397,6.634357734083267,1.7054932777939698,6.401734704133163
31.300000000000004,30500.0,-100,40,-104.40130371196415,42.53902733722406,4.401303711964147,2.539027337224063,6.292167976263919
31.400000000000002,30600.0,-100,40,-102.02999646460881,43.361212819847886,2.029996464608814,3.3612128198478857,6.188968051013513
31.500000000000004,30700.0,-100,40,-99.39469307748482,44.157306297761195,0.605306922515183,4.157306297761195,6.093395262626637
31.6,30800.0,-100,40,-96.70596811982841,45.64724255234886,3.2940318801715875,5.647242552348857,6.070116886185912
31.700000000000003,30900.0,-90,40,-93.74870464931814,45.69131737206845,3.7487046493181424,5.691317372068447,5.92046192194072
31.800000000000004,31000.0,-90,40,-90.62738268804236,46.377511304206024,0.6273826880423599,6.377511304206024,5.847575893038482
31.900000000000002,31100.0,-80,40,-87.47088414861366,47.02445550583233,7.4708841486136635,7.024455505832329,5.781234103713211
32.0,31200.0,-80,40,-84.06965496973726,47.55501344592421,4.0696549697372575,7.55501344592421,5.728480095830502
32.1,31300.0,-80,50,-80.49074803013059,48.02649669645998,0.49074803013058954,1.9735033035400207,5.6828068835430905
32.2,31400.0,-80,50,-76.79464925035012,48.49494479020478,3.205350749649881,1.5050552097952234,5.638518465153039
32.300000000000004,31500.0,-80,50,-72.9564625191191,48.767806927681754,7.0435374808809,1.2321930723182462,5.613209982679899
32.4,31600.0,-70,50,-69.2256134270558,49.024206555872674,0.774386572944195,0.9757934441273264,5.589749643418681
32.5,31700.0,-70,50,-65.3888294560619,48.470690678859306,4.611170543938101,1.529309321140694,5.502858506709577
32.6,31800.0,-70,50,-61.35212021869654,48.38613940446843,8.647879781303459,1.6138605955315697,5.5105893618231665
32.7,31900.0,-60,50,-57.358825156274406,48.16175330544483,2.6411748437255937,1.838246694555167,5.531270147418192
32.800000000000004,32000.0,-60,50,-53.346166327111746,47.75113974812382,6.653833672888254,2.248860251876181,5.569741984061817
32.9,32100.0,-60,50,-49.4042885880458,47.151900331578574,10.595711411954198,2.848099668421426,5.627380517791419
33.0,32200.0,-50,50,-45.68434268086014,46.43161113271016,4.315657319139859,3.5683888672898405,5.699095809921473
33.1,32300.0,-50,50,-42.08701991835994,45.56090940860224,7.9129800816400575,4.439090591397758,5.789504840516429
33.2,32400.0,-50,50,-38.6289750609248,44.682953388379126,11.371024939075198,5.317046611620874,5.8850171131905675
33.300000000000004,32500.0,-50,50,-35.35916113473559,43.68090736487527,14.640838865264413,6.319092635124733,5.999707093873017
33.4,32600.0,-40,40,-32.234878883136616,42.63560688162857,7.765121116863384,2.6356068816285685,6.126248219213211
33.5,32700.0,-40,40,-29.4160546661019,41.50435396907114,10.5839453338981,1.5043539690711398,6.271754712948912
33.6,32800.0,-40,40,-26.71535853929339,40.362377161145,13.28464146070661,0.3623771611449982,6.428427204603153
33.7,32900.0,-40,40,-24.265826865083625,39.27156442490673,15.734173134916375,0.7284355750932718,6.588072820266864
33.800000000000004,33000.0,-30,40,-22.06387300790297,38.05231534716638,7.93612699209703,1.9476846528336225,6.779156584351429
33.9,33100.0,-30,40,-20.09821538162487,36.91373298154461,9.901784618375132,3.0862670184553878,6.9708168915347235
34.0,33200.0,-30,40,-18.307014685179638,35.89477092138325,11.692985314820362,4.105229078616752,7.154229072411085
34.1,33300.0,-30,40,-16.715414395632195,34.831024841299474,13.284585604367805,5.168975158700526,7.358842667463423
34.2,33400.0,-30,40,-15.50477455173285,33.83718292317829,14.49522544826715,6.16281707682171,7.563297821899698
34.300000000000004,33500.0,-30,40,-14.260227970179784,33.536143695015454,15.739772029820216,6.463856304984546,7.819140081398161
34.4,33600.0,-30,40,-13.758608797408726,32.61183245336943,16.241391202591274,7.388167546630569,8.03130485447766
34.5,33700.0,-30,40,-12.742857279287506,31.76280270076455,17.257142720712494,8.23719729923545,8.238533243826561
34.6,33800.0,-20,40,-11.581353347760881,31.04779385395497,8.418646652239119,8.952206146045029,8.422998186843087
34.7,33900.0,-20,40,-10.877319952018524,30.28736695449887,9.122680047981476,9.712633045501128,8.629975862590191
34.800000000000004,34000.0,-20,40,-9.93323999781606,29.086927475153857,10.06676000218394,10.913072524846143,8.76197714380866
34.9,34100.0,-20,30,-9.159809678572373,28.398805060761703,10.840190321427627,1.6011949392382974,8.973338444445226
35.0,34200.0,-20,30,-8.1127312077966,27.825013130742597,11.8872687922034,2.1749868692574026,9.15857110936447
35.1,34300.0,-20,30,-7.417108534569962,27.184203279036183,12.582891465430038,2.8157967209638173,9.375828021303452
35.2,34400.0,-10,30,-6.584001913928887,26.6414998226088,3.415998086071113,3.3585001773911998,9.569006309639484
35.300000000000004,34500.0,-10,30,-5.775937819919051,26.089372316754698,4.224062180080949,3.910627683245302,9.774802133485252
35.400000000000006,34600.0,-10,30,-5.131978195102192,25.530313080328018,4.868021804897808,4.469686919671982,9.993368207447153
35.5,34700.0,-10,30,-4.532604007464414,24.454398697436176,5.467395992535586,5.545601302563824,10.18383207676295
35.6,34800.0,-10,30,-3.8159537112202884,24.433173416559768,6.184046288779712,5.566826583440232,10.455020060326412
