X,Y,Z
-4.585999358468689024e+01,-1.909020251594483852e+00,2.461720278775046467e+01
-4.585148837731685489e+01,-2.114771108143031597e+00,2.461720278775046467e+01
-4.584475278365425766e+01,-2.324148431420326233e+00,2.461720278775046467e+01
-4.583830938988830894e+01,-2.498546191491186619e+00,2.461720278775046467e+01
-4.582373128808103502e+01,-2.708955253474414349e+00,2.461720278775046467e+01
-4.581748563051223755e+01,-2.948295552283525467e+00,2.461720278775046467e+01
-4.580641524930251762e+01,-3.175065108574926853e+00,2.461720278775046467e+01
-4.580579545168438926e+01,-3.409745136275887489e+00,2.461720278775046467e+01
-4.579697173263411969e+01,-3.626905229873955250e+00,2.461720278775046467e+01
-4.577587064617546275e+01,-3.844382521696388721e+00,2.461720278775046467e+01
-4.576437675097258762e+01,-4.098694776184856892e+00,2.461720278775046467e+01
-4.575053021195344627e+01,-4.358213075436651707e+00,2.461720278775046467e+01
-4.570977150235557929e+01,-4.584726552478969097e+00,2.461720278775046467e+01
-4.566630991676356643e+01,-4.864364532753825188e+00,2.461720278775046467e+01
-4.562948779191356152e+01,-5.097599933855235577e+00,2.461720278775046467e+01
-4.556332348997239023e+01,-5.367100180126726627e+00,2.461720278775046467e+01
-4.551300028432160616e+01,-5.584315913729369640e+00,2.461720278775046467e+01
-4.543398107436951250e+01,-5.843010010197758675e+00,2.461720278775046467e+01
-4.536713748914189637e+01,-6.055435582064092159e+00,2.461720278775046467e+01
-4.528602250694530085e+01,-6.263817977160215378e+00,2.461720278775046467e+01
-4.521397338248789310e+01,-6.457866472192108631e+00,2.461720278775046467e+01
-4.513891714578494430e+01,-6.652642393484711647e+00,2.461720278775046467e+01
-4.502655126899480820e+01,-6.877343524247407913e+00,2.461720278775046467e+01
-4.496565946785267442e+01,-7.078605728223919868e+00,2.461720278775046467e+01
-4.487072471086867154e+01,-7.306807040236890316e+00,2.461720278775046467e+01
-4.479156557086389512e+01,-7.545372734777629375e+00,2.461720278775046467e+01
-4.468913206167053431e+01,-7.783163559623062611e+00,2.461720278775046467e+01
-4.459355228423373774e+01,-8.032449972815811634e+00,2.461720278775046467e+01
-4.450063904904527590e+01,-8.246316176839172840e+00,2.461720278775046467e+01
-4.438239904306828976e+01,-8.513879477046430111e+00,2.461720278775046467e+01
-4.429510214354377240e+01,-8.754230461083352566e+00,2.461720278775046467e+01
-4.418340548186097294e+01,-9.026010409928858280e+00,2.461720278775046467e+01
-4.408231213595718145e+01,-9.264004073105752468e+00,2.461720278775046467e+01
-4.396171695378143340e+01,-9.567599956877529621e+00,2.461720278775046467e+01
-4.385478908085497096e+01,-9.826233801431953907e+00,2.461720278775046467e+01
-4.373970838158857077e+01,-1.011909544747322798e+01,2.461720278775046467e+01
-4.363629041059175506e+01,-1.037532601784914732e+01,2.461720278775046467e+01
-4.347974847466684878e+01,-1.068725774716585875e+01,2.461720278775046467e+01
-4.337294251460116357e+01,-1.089933060202747583e+01,2.461720278775046467e+01
-4.319883284665411338e+01,-1.118923038896173239e+01,2.461720278775046467e+01
-4.305770994396880269e+01,-1.142296333890408278e+01,2.461720278775046467e+01
-4.290775984199717641e+01,-1.164740092400461435e+01,2.461720278775046467e+01
-4.270087751443497837e+01,-1.189524396602064371e+01,2.461720278775046467e+01
-4.255056541564408690e+01,-1.206329018436372280e+01,2.461720278775046467e+01
-4.236069149896502495e+01,-1.227444714773446321e+01,2.461720278775046467e+01
-4.220858460542513058e+01,-1.245170729048550129e+01,2.461720278775046467e+01
-4.199671483784914017e+01,-1.269092463050037622e+01,2.461720278775046467e+01
-4.181862037326209247e+01,-1.291385901253670454e+01,2.461720278775046467e+01
-4.164627856272272766e+01,-1.311552497837692499e+01,2.461720278775046467e+01
-4.145260191732086241e+01,-1.332327060867100954e+01,2.461720278775046467e+01
-4.127208894514478743e+01,-1.352929681446403265e+01,2.461720278775046467e+01
-4.108645667933160439e+01,-1.373882893193513155e+01,2.461720278775046467e+01
-4.089216168411076069e+01,-1.395335598010569811e+01,2.461720278775046467e+01
-4.067572810262208804e+01,-1.420228844415396452e+01,2.461720278775046467e+01
-4.047722037148196250e+01,-1.440997488517314196e+01,2.461720278775046467e+01
-4.025242592405993491e+01,-1.467716227006167173e+01,2.461720278775046467e+01
-4.002551289077382535e+01,-1.491619473323225975e+01,2.461720278775046467e+01
-3.984935416153166443e+01,-1.512382586579769850e+01,2.461720278775046467e+01
-3.960732822696445510e+01,-1.538171734008938074e+01,2.461720278775046467e+01
-3.939569174044299871e+01,-1.561901009920984507e+01,2.461720278775046467e+01
-3.918688151513924822e+01,-1.583104244247078896e+01,2.461720278775046467e+01
-3.897667056962382048e+01,-1.603533753287047148e+01,2.461720278775046467e+01
-3.873102432221639901e+01,-1.626700801774859428e+01,2.461720278775046467e+01
-3.853233637951780111e+01,-1.644262272585183382e+01,2.461720278775046467e+01
-3.829919075546786189e+01,-1.666028880141675472e+01,2.461720278775046467e+01
-3.809344418800901622e+01,-1.684405917208641768e+01,2.461720278775046467e+01
-3.785175268910825253e+01,-1.706609914917498827e+01,2.461720278775046467e+01
-3.761060150532284752e+01,-1.729521208349615335e+01,2.461720278775046467e+01
-3.736124033102532849e+01,-1.752155770454555750e+01,2.461720278775046467e+01
-3.710932913585565984e+01,-1.774799197446554899e+01,2.461720278775046467e+01
-3.690010414062999189e+01,-1.793064432870596647e+01,2.461720278775046467e+01
-3.664516777847893536e+01,-1.815549519937485456e+01,2.461720278775046467e+01
-3.638378962583374232e+01,-1.836905057821422815e+01,2.461720278775046467e+01
-3.614255248580593616e+01,-1.856196820270270109e+01,2.451720278455047008e+01
-3.589833104592980817e+01,-1.874584863614290953e+01,2.451720278455047008e+01
-3.566517612169263884e+01,-1.892032462265342474e+01,2.451720278455047008e+01
-3.540198845614213496e+01,-1.912467083334922791e+01,2.451720278455047008e+01
-3.512798974325414747e+01,-1.932387328241020441e+01,2.451720278455047008e+01
-3.486858784541254863e+01,-1.952193713653832674e+01,2.451720278455047008e+01
-3.457966001157183200e+01,-1.972061877604573965e+01,2.451720278455047008e+01
-3.432505999726708978e+01,-1.989940677862614393e+01,2.451720278455047008e+01
-3.403451468434650451e+01,-2.009641606733202934e+01,2.451720278455047008e+01
-3.377353834512177855e+01,-2.026842350792139769e+01,2.451720278455047008e+01
-3.345961788005661219e+01,-2.048853790294378996e+01,2.451720278455047008e+01
-3.318200882704695687e+01,-2.067449921648949385e+01,2.451720278455047008e+01
-3.287861262139631435e+01,-2.087822173256427050e+01,2.451720278455047008e+01
-3.261516327562276274e+01,-2.105177967809140682e+01,2.451720278455047008e+01
-3.231051033781841397e+01,-2.126849802397191525e+01,2.451720278455047008e+01
-3.204580920346779749e+01,-2.144784629624336958e+01,2.451720278455047008e+01
-3.169892471394268796e+01,-2.169448148272931576e+01,2.451720278455047008e+01
-3.140856030845316127e+01,-2.189152142312377691e+01,2.451720278455047008e+01
-3.108811436628457159e+01,-2.210817917156964540e+01,2.451720278455047008e+01
-3.077711673709563911e+01,-2.232731957081705332e+01,2.451720278455047008e+01
-3.052338412101380527e+01,-2.250880927313119173e+01,2.451720278455047008e+01
-3.019925234362017363e+01,-2.272483120020478964e+01,2.451720278455047008e+01
-2.992193207936361432e+01,-2.292936241161078215e+01,2.451720278455047008e+01
-2.954912310699000955e+01,-2.318800275214016438e+01,2.451720278455047008e+01
-2.927652271022088826e+01,-2.337674126308411360e+01,2.451720278455047008e+01
-2.895393165119457990e+01,-2.360073833819478750e+01,2.451720278455047008e+01
-2.865235363779356703e+01,-2.382690091710537672e+01,2.451720278455047008e+01
-2.835790445806924254e+01,-2.403288988117128611e+01,2.451720278455047008e+01
-2.806258807121776044e+01,-2.423957853298634291e+01,2.451720278455047008e+01
-2.774779048032360151e+01,-2.445762817654758692e+01,2.451720278455047008e+01
-2.739356993604451418e+01,-2.470512572582811117e+01,2.451720278455047008e+01
-2.709268736315425485e+01,-2.491200432460755110e+01,2.451720278455047008e+01
-2.676908897835528478e+01,-2.514275343995541334e+01,2.451720278455047008e+01
-2.643455245770746842e+01,-2.536998156830668449e+01,2.451720278455047008e+01
-2.615478714543860406e+01,-2.557548600900918245e+01,2.451720278455047008e+01
-2.587286393414251506e+01,-2.577407409716397524e+01,2.451720278455047008e+01
-2.549638868914917111e+01,-2.604140273202210665e+01,2.451720278455047008e+01
-2.520709324220661074e+01,-2.626011730823665857e+01,2.451720278455047008e+01
-2.490231452428270131e+01,-2.647404592204838991e+01,2.451720278455047008e+01
-2.453329325967933983e+01,-2.672824828978627920e+01,2.451720278455047008e+01
-2.427338991500437260e+01,-2.690971710719168186e+01,2.451720278455047008e+01
-2.393941834982251748e+01,-2.714752465020865202e+01,2.451720278455047008e+01
-2.365073401539120823e+01,-2.734758080076426268e+01,2.451720278455047008e+01
-2.331286249065306038e+01,-2.758248917013406754e+01,2.451720278455047008e+01
-2.300700541620608419e+01,-2.779211079236119986e+01,2.451720278455047008e+01
-2.266238303133286536e+01,-2.803891937155276537e+01,2.451720278455047008e+01
-2.235238553874660283e+01,-2.822548365499824286e+01,2.451720278455047008e+01
-2.205576452310197055e+01,-2.840610674303025007e+01,2.451720278455047008e+01
-2.172288185369689018e+01,-2.860046497825533152e+01,2.451720278455047008e+01
-2.138077694072853774e+01,-2.877469464577734470e+01,2.451720278455047008e+01
-2.106791466195136309e+01,-2.895287271123379469e+01,2.451720278455047008e+01
-2.075223538879072294e+01,-2.912685016449540854e+01,2.451720278455047008e+01
-2.041826544003561139e+01,-2.931407788023352623e+01,2.451720278455047008e+01
-2.007904057257110253e+01,-2.950245676655322313e+01,2.451720278455047008e+01
-1.979993701446801424e+01,-2.966623654123395681e+01,2.451720278455047008e+01
-1.945647048496175557e+01,-2.985676980670541525e+01,2.451720278455047008e+01
-1.917635307018645108e+01,-3.002663982007652521e+01,2.451720278455047008e+01
-1.883564292278606445e+01,-3.022314053308218718e+01,2.451720278455047008e+01
-1.852497832861263305e+01,-3.040663888212293386e+01,2.451720278455047008e+01
-1.819230095588136464e+01,-3.058041914366185665e+01,2.451720278455047008e+01
-1.781642176979221404e+01,-3.077962908986955881e+01,2.451720278455047008e+01
-1.749345757591072470e+01,-3.095099077187478542e+01,2.451720278455047008e+01
-1.715343605203088373e+01,-3.109755025338381529e+01,2.451720278455047008e+01
-1.685419078543782234e+01,-3.123402871657162905e+01,2.451720278455047008e+01
-1.651544164842925966e+01,-3.135514928121119738e+01,2.451720278455047008e+01
-1.622608758637215942e+01,-3.146310934145003557e+01,2.451720278455047008e+01
-1.585828197689261287e+01,-3.155611925479024649e+01,2.451720278455047008e+01
-1.557541280932491645e+01,-3.163309840764850378e+01,2.441720278135047550e+01
-1.523290467855986208e+01,-3.171003228612244129e+01,2.441720278135047550e+01
-1.491579767205985263e+01,-3.174626591615378857e+01,2.441720278135047550e+01
-1.463522592349909246e+01,-3.179063439648598433e+01,2.441720278135047550e+01
-1.435957042803056538e+01,-3.181734934728592634e+01,2.441720278135047550e+01
-1.406370861851610243e+01,-3.185002900101244450e+01,2.441720278135047550e+01
-1.376010222604963928e+01,-3.187294935993850231e+01,2.441720278135047550e+01
-1.348930691520217806e+01,-3.191658511478453875e+01,2.441720278135047550e+01
-1.317975512781413272e+01,-3.194218152109533548e+01,2.441720278135047550e+01
-1.290964715002337471e+01,-3.196720801666378975e+01,2.441720278135047550e+01
-1.259521136991679668e+01,-3.202328807953745127e+01,2.441720278135047550e+01
-1.228601366828661412e+01,-3.205997255351394415e+01,2.441720278135047550e+01
-1.199634920916287228e+01,-3.209090195130556822e+01,2.441720278135047550e+01
-1.165448193729389459e+01,-3.211078306101262569e+01,2.441720278135047550e+01
-1.135012834786903113e+01,-3.214477503672242165e+01,2.441720278135047550e+01
-1.101337412337306887e+01,-3.218224410433322191e+01,2.441720278135047550e+01
-1.067406122741522267e+01,-3.221141349151730537e+01,2.441720278135047550e+01
-1.039566032518632710e+01,-3.223763496894389391e+01,2.441720278135047550e+01
-1.008592015481553972e+01,-3.226880171243101358e+01,2.441720278135047550e+01
-9.725297727156430483e+00,-3.231652433890849352e+01,2.441720278135047550e+01
-9.429154829529579729e+00,-3.234845651406794786e+01,2.441720278135047550e+01
-9.061332147626671940e+00,-3.238733296561986208e+01,2.441720278135047550e+01
-8.732467795256525278e+00,-3.242376567889004946e+01,2.441720278135047550e+01
-8.416957075940445065e+00,-3.245044854842126369e+01,2.441720278135047550e+01
-8.101097713108174503e+00,-3.248693026043474674e+01,2.441720278135047550e+01
-7.795117913163267076e+00,-3.252460171561688185e+01,2.441720278135047550e+01
-7.386156153865158558e+00,-3.257294296938925982e+01,2.441720278135047550e+01
-7.067805539933033288e+00,-3.258788642939180136e+01,2.441720278135047550e+01
-6.702821546234190464e+00,-3.262204165942966938e+01,2.441720278135047550e+01
-6.370673129451461136e+00,-3.262717317230999470e+01,2.441720278135047550e+01
-6.047769016877282411e+00,-3.263285690452903509e+01,2.441720278135047550e+01
-5.697031811112537980e+00,-3.262232610583305359e+01,2.441720278135047550e+01
-5.428082320606335998e+00,-3.257612057495862246e+01,2.451720278455047008e+01
-5.120085389993619174e+00,-3.251871373783797026e+01,2.451720278455047008e+01
-4.832687616813927889e+00,-3.247676610667258501e+01,2.451720278455047008e+01
-4.514103144523687661e+00,-3.243382389750331640e+01,2.451720278455047008e+01
-4.210113034409005195e+00,-3.238161148037761450e+01,2.451720278455047008e+01
-3.935956193832680583e+00,-3.235063861776143312e+01,2.451720278455047008e+01
-3.619175660074688494e+00,-3.229697123821824789e+01,2.451720278455047008e+01
-3.298966501140967011e+00,-3.225609624478965998e+01,2.451720278455047008e+01
-3.004652687581256032e+00,-3.221182606648653746e+01,2.451720278455047008e+01
-2.718852241523563862e+00,-3.217049905378371477e+01,2.451720278455047008e+01
-2.330745272047352046e+00,-3.212126276828348637e+01,2.451720278455047008e+01
-2.031642996938899159e+00,-3.207668625842779875e+01,2.451720278455047008e+01
-1.727781771449372172e+00,-3.203742782957851887e+01,2.451720278455047008e+01
-1.433423424023203552e+00,-3.198704241868108511e+01,2.451720278455047008e+01
-1.089085527637507766e+00,-3.194227788690477610e+01,2.451720278455047008e+01
-7.476324221352115273e-01,-3.188991462811827660e+01,2.451720278455047008e+01
-4.509179489105008543e-01,-3.185293826553970575e+01,2.451720278455047008e+01
-5.056663416326045990e-02,-3.180290166474878788e+01,2.451720278455047008e+01
2.524794731289148331e-01,-3.177365775126963854e+01,2.451720278455047008e+01
6.102388211875222623e-01,-3.173396468069404364e+01,2.451720278455047008e+01
9.792740549892187119e-01,-3.169213114771991968e+01,2.451720278455047008e+01
1.303519331908319145e+00,-3.165141129586845636e+01,2.451720278455047008e+01
1.614295715640764683e+00,-3.161889540310949087e+01,2.451720278455047008e+01
1.999426513270009309e+00,-3.157670572493225336e+01,2.451720278455047008e+01
2.359620473755057901e+00,-3.153419124614447355e+01,2.451720278455047008e+01
2.684906573616899550e+00,-3.148127326834946871e+01,2.451720278455047008e+01
3.057611744501627982e+00,-3.142618404049426317e+01,2.451720278455047008e+01
3.422037638258188963e+00,-3.137656907550990582e+01,2.451720278455047008e+01
3.763282596890348941e+00,-3.133031343575567007e+01,2.451720278455047008e+01
4.103686789923813194e+00,-3.127874520886689425e+01,2.451720278455047008e+01
4.459220158285461366e+00,-3.122689140215516090e+01,2.451720278455047008e+01
4.850226524868048728e+00,-3.117493784334510565e+01,2.451720278455047008e+01
5.190652879653498530e+00,-3.112691303249448538e+01,2.451720278455047008e+01
5.560710862744599581e+00,-3.108276061806827784e+01,2.451720278455047008e+01
5.882981680450029671e+00,-3.103894715569913387e+01,2.451720278455047008e+01
6.268916481523774564e+00,-3.100732791889458895e+01,2.451720278455047008e+01
6.590929737256374210e+00,-3.097242921683937311e+01,2.451720278455047008e+01
7.020874098874628544e+00,-3.093443187419325113e+01,2.451720278455047008e+01
7.365267062908969820e+00,-3.090945240762084723e+01,2.451720278455047008e+01
7.748643944913055748e+00,-3.088802652433514595e+01,2.451720278455047008e+01
8.124868673214223236e+00,-3.087380123790353537e+01,2.451720278455047008e+01
8.474079047795385122e+00,-3.085633642505854368e+01,2.451720278455047008e+01
8.810743710142560303e+00,-3.084186500962823629e+01,2.451720278455047008e+01
9.196150162490084767e+00,-3.081809047795832157e+01,2.451720278455047008e+01
9.518009564431849867e+00,-3.080717718042433262e+01,2.451720278455047008e+01
9.905698138405568898e+00,-3.078081268910318613e+01,2.451720278455047008e+01
1.029556641238741577e+01,-3.076217837911099195e+01,2.451720278455047008e+01
1.063788478693459183e+01,-3.075437821168452501e+01,2.451720278455047008e+01
1.102578598167747259e+01,-3.074090505670756102e+01,2.451720278455047008e+01
1.138167167000938207e+01,-3.072551864106208086e+01,2.451720278455047008e+01
1.176393897266825661e+01,-3.070335861947387457e+01,2.451720278455047008e+01
1.216994747612625360e+01,-3.067666350863873959e+01,2.451720278455047008e+01
1.250916642713127658e+01,-3.065994800813496113e+01,2.451720278455047008e+01
1.293009025737410411e+01,-3.063153472542762756e+01,2.451720278455047008e+01
1.332043840247206390e+01,-3.060341246426105499e+01,2.451720278455047008e+01
1.365006320917746052e+01,-3.057396165933459997e+01,2.451720278455047008e+01
1.404684997652657330e+01,-3.053780461754649878e+01,2.451720278455047008e+01
1.439071833447087556e+01,-3.050635374430567026e+01,2.451720278455047008e+01
1.472086848050821573e+01,-3.049714893940836191e+01,2.451720278455047008e+01
1.517762070917524397e+01,-3.046128954086452723e+01,2.451720278455047008e+01
1.549064672156237066e+01,-3.043775753118097782e+01,2.451720278455047008e+01
1.590610542602371424e+01,-3.041491098795086145e+01,2.451720278455047008e+01
1.630452531855553389e+01,-3.038311201427131891e+01,2.451720278455047008e+01
1.665182829194236547e+01,-3.035325150005519390e+01,2.451720278455047008e+01
1.712081933312583715e+01,-3.034335344284772873e+01,2.451720278455047008e+01
1.748027035262202844e+01,-3.031497043464332819e+01,2.451720278455047008e+01
1.788959510653512552e+01,-3.028895015455782413e+01,2.451720278455047008e+01
1.824049940222175792e+01,-3.026584383193403482e+01,2.451720278455047008e+01
1.865274042089004070e+01,-3.024049930181354284e+01,2.451720278455047008e+01
1.907171161146834493e+01,-3.021511204075068235e+01,2.451720278455047008e+01
1.948688763554673642e+01,-3.019741273950785398e+01,2.451720278455047008e+01
1.985987481492338702e+01,-3.016909662727266550e+01,2.451720278455047008e+01
2.023529763647820801e+01,-3.014995762612670660e+01,2.451720278455047008e+01
2.065711069700773805e+01,-3.013363404758274555e+01,2.451720278455047008e+01
2.107166833372320980e+01,-3.011298625543713570e+01,2.451720278455047008e+01
2.143279747426277027e+01,-3.009539028536528349e+01,2.451720278455047008e+01
2.184881377278361470e+01,-3.008361209277063608e+01,2.451720278455047008e+01
2.224598423624411225e+01,-3.006123081874102354e+01,2.451720278455047008e+01
2.261476749146822840e+01,-3.004705683793872595e+01,2.451720278455047008e+01
2.302737910696305335e+01,-3.002939101587980986e+01,2.451720278455047008e+01
2.343642259365878999e+01,-2.999409919138997793e+01,2.451720278455047008e+01
2.376421819208189845e+01,-2.996956160105764866e+01,2.451720278455047008e+01
2.416992644732818007e+01,-2.994446298945695162e+01,2.451720278455047008e+01
2.454906148940790445e+01,-2.993130206596106291e+01,2.451720278455047008e+01
2.499073048430727795e+01,-2.990707224048674107e+01,2.451720278455047008e+01
2.528591427498031408e+01,-2.989844882208853960e+01,2.451720278455047008e+01
2.575543653219938278e+01,-2.987119667511433363e+01,2.451720278455047008e+01
2.610743938700761646e+01,-2.984862555470317602e+01,2.451720278455047008e+01
2.651986317237606272e+01,-2.983328536804765463e+01,2.451720278455047008e+01
2.689438374596647918e+01,-2.981952591333538294e+01,2.451720278455047008e+01
2.733187245175940916e+01,-2.978992551378905773e+01,2.451720278455047008e+01
2.770973028277512640e+01,-2.976457926724106073e+01,2.451720278455047008e+01
2.806449700181838125e+01,-2.974846127908676863e+01,2.451720278455047008e+01
2.850022954144515097e+01,-2.970442732330411673e+01,2.451720278455047008e+01
2.890109849139116704e+01,-2.965955953393131495e+01,2.451720278455047008e+01
2.924299933167640120e+01,-2.960489088948816061e+01,2.451720278455047008e+01
2.962823823245707899e+01,-2.954091584589332342e+01,2.451720278455047008e+01
3.000408398214494810e+01,-2.946474479325115681e+01,2.451720278455047008e+01
3.026685739972162992e+01,-2.938647268060594797e+01,2.451720278455047008e+01
3.067452071449952200e+01,-2.926543611474335194e+01,2.451720278455047008e+01
3.099931809026747942e+01,-2.913429858442395926e+01,2.451720278455047008e+01
3.128525323397479951e+01,-2.902968387398868799e+01,2.451720278455047008e+01
3.157246597373159602e+01,-2.891763976681977510e+01,2.451720278455047008e+01
3.189783178054494783e+01,-2.878943290468305349e+01,2.451720278455047008e+01
3.216512352833524346e+01,-2.867848270852118731e+01,2.451720278455047008e+01
3.247506801137933508e+01,-2.855500904005020857e+01,2.451720278455047008e+01
3.274815279856557027e+01,-2.842092543747276068e+01,2.451720278455047008e+01
3.305699722043937072e+01,-2.826831502560526133e+01,2.451720278455047008e+01
3.330570874584373087e+01,-2.812250402290374041e+01,2.451720278455047008e+01
3.357586517964955419e+01,-2.795516192819923162e+01,2.451720278455047008e+01
3.382684973021969199e+01,-2.778578884806483984e+01,2.451720278455047008e+01
3.405055122735211626e+01,-2.761608328949660063e+01,2.451720278455047008e+01
3.426456580264493823e+01,-2.745636773761361837e+01,2.451720278455047008e+01
3.450744376977672800e+01,-2.728715691249817610e+01,2.451720278455047008e+01
3.474917758250376210e+01,-2.711244810931384563e+01,2.451720278455047008e+01
3.495379593857796863e+01,-2.696168765611946583e+01,2.451720278455047008e+01
3.519262831989908591e+01,-2.677938427310436964e+01,2.451720278455047008e+01
3.540313465456711128e+01,-2.661506854835897684e+01,2.451720278455047008e+01
3.564990291569847614e+01,-2.643160664197057486e+01,2.451720278455047008e+01
3.588510714797303081e+01,-2.623695634771138430e+01,2.461720278775046467e+01
3.606165740813594311e+01,-2.605069671105593443e+01,2.461720278775046467e+01
3.625571093976031989e+01,-2.581415082421153784e+01,2.461720278775046467e+01
3.643110263184644282e+01,-2.562260645721107721e+01,2.461720278775046467e+01
3.657780429266858846e+01,-2.537308322358876467e+01,2.461720278775046467e+01
3.671406478271819651e+01,-2.518181554321199656e+01,2.461720278775046467e+01
3.686490472464356571e+01,-2.493757646623998880e+01,2.461720278775046467e+01
3.699183586635626853e+01,-2.472673846315592527e+01,2.461720278775046467e+01
3.711264245392521843e+01,-2.448077456839382648e+01,2.461720278775046467e+01
3.721018465026281774e+01,-2.426519373152405024e+01,2.461720278775046467e+01
3.731219515053089708e+01,-2.402773665450513363e+01,2.461720278775046467e+01
3.739306338422466069e+01,-2.379142680298537016e+01,2.461720278775046467e+01
3.747228573419852182e+01,-2.357032848428934813e+01,2.461720278775046467e+01
3.754467511770781130e+01,-2.335452252905815840e+01,2.461720278775046467e+01
3.763761646742932498e+01,-2.310937772970646620e+01,2.451720278455047008e+01
3.770792738627642393e+01,-2.286092015728354454e+01,2.451720278455047008e+01
3.779436053615063429e+01,-2.264149297866970301e+01,2.451720278455047008e+01
3.787393915141001344e+01,-2.238745400775223970e+01,2.451720278455047008e+01
3.796425294806249440e+01,-2.212995178531855345e+01,2.451720278455047008e+01
3.806959931843448430e+01,-2.191713941842317581e+01,2.451720278455047008e+01
3.816031395271420479e+01,-2.165089803840965033e+01,2.451720278455047008e+01
3.827812311419984326e+01,-2.141110648866742849e+01,2.451720278455047008e+01
3.840804332756670192e+01,-2.111709332372993231e+01,2.451720278455047008e+01
3.849991782347206026e+01,-2.088010338973253965e+01,2.451720278455047008e+01
3.861764794017653912e+01,-2.056950659025460482e+01,2.451720278455047008e+01
3.871340644499287009e+01,-2.032356817182153463e+01,2.451720278455047008e+01
3.882331137778237462e+01,-2.003506748471409082e+01,2.451720278455047008e+01
3.893661880056606606e+01,-1.974266707617789507e+01,2.451720278455047008e+01
3.903860340069513768e+01,-1.947225871775299311e+01,2.451720278455047008e+01
3.914540430152555928e+01,-1.917214490193873644e+01,2.451720278455047008e+01
3.924155319784767926e+01,-1.887038966175168753e+01,2.451720278455047008e+01
3.931052831909619272e+01,-1.859702689480036497e+01,2.451720278455047008e+01
3.936056039750110358e+01,-1.830556283984333277e+01,2.451720278455047008e+01
3.941752682602964342e+01,-1.800366142299026251e+01,2.451720278455047008e+01
3.945863281015772372e+01,-1.774891890492290258e+01,2.451720278455047008e+01
3.947829220624407753e+01,-1.742365253437310457e+01,2.451720278455047008e+01
3.949036080064252019e+01,-1.716975855920463800e+01,2.451720278455047008e+01
3.949602130125276744e+01,-1.688611393701285124e+01,2.451720278455047008e+01
3.949495438218582422e+01,-1.663474900927394629e+01,2.451720278455047008e+01
3.948772970458958298e+01,-1.635355761740356684e+01,2.451720278455047008e+01
3.948065328865777701e+01,-1.607023551315069199e+01,2.451720278455047008e+01
3.946967782243154943e+01,-1.577842047344893217e+01,2.451720278455047008e+01
3.946546495205257088e+01,-1.551422656606882811e+01,2.451720278455047008e+01
3.945220934954704717e+01,-1.524809173215180635e+01,2.451720278455047008e+01
3.944622525741579011e+01,-1.495184407103806734e+01,2.451720278455047008e+01
3.943528989545302466e+01,-1.465051827672868967e+01,2.451720278455047008e+01
3.944436189573025331e+01,-1.438032137043774128e+01,2.451720278455047008e+01
3.943832375737838447e+01,-1.410307089146226645e+01,2.451720278455047008e+01
3.943301929347217083e+01,-1.378219901490956545e+01,2.451720278455047008e+01
3.942865581042133272e+01,-1.349489532504230738e+01,2.451720278455047008e+01
3.942622511507943273e+01,-1.317354513145983219e+01,2.451720278455047008e+01
3.941222672507865354e+01,-1.289878267608582973e+01,2.451720278455047008e+01
3.939259604911785573e+01,-1.257456454914063215e+01,2.451720278455047008e+01
3.936204000993166119e+01,-1.229084475245326757e+01,2.451720278455047008e+01
3.932946399436332285e+01,-1.198430516384541988e+01,2.451720278455047008e+01
3.929042375442804769e+01,-1.173009733948856592e+01,2.451720278455047008e+01
3.922172585711814463e+01,-1.142902730405330658e+01,2.451720278455047008e+01
3.916491065849550068e+01,-1.116190860699862242e+01,2.451720278455047008e+01
3.909684272401500493e+01,-1.083604148775339127e+01,2.451720278455047008e+01
3.903997807891573757e+01,-1.055706978961825371e+01,2.451720278455047008e+01
3.897879512398503721e+01,-1.025114591419696808e+01,2.451720278455047008e+01
3.892160998948384076e+01,-9.938335782848298550e+00,2.451720278455047008e+01
3.885407788946758956e+01,-9.654922486282885075e+00,2.451720278455047008e+01
3.879434396768920124e+01,-9.367556991055607796e+00,2.451720278455047008e+01
3.872242853301577270e+01,-9.035900284536182880e+00,2.451720278455047008e+01
3.865328905289061368e+01,-8.710821858607232571e+00,2.451720278455047008e+01
3.859788203740026802e+01,-8.425313238985836506e+00,2.451720278455047008e+01
3.853426461212802678e+01,-8.128074171952903271e+00,2.451720278455047008e+01
3.845779799000592902e+01,-7.822184455581009388e+00,2.451720278455047008e+01
3.836633992969291285e+01,-7.501234447583556175e+00,2.451720278455047008e+01
3.826145697315223515e+01,-7.211302888579666615e+00,2.451720278455047008e+01
3.814142292051110417e+01,-6.949977864511311054e+00,2.451720278455047008e+01
3.803602774976752698e+01,-6.629842446185648441e+00,2.451720278455047008e+01
3.793438348337076604e+01,-6.352793940342962742e+00,2.451720278455047008e+01
3.783042849297635257e+01,-6.050812602974474430e+00,2.451720278455047008e+01
3.773345330194570124e+01,-5.793695959262549877e+00,2.451720278455047008e+01
3.762288356106728315e+01,-5.469104236923158169e+00,2.451720278455047008e+01
3.752536781597882509e+01,-5.185201310552656651e+00,2.451720278455047008e+01
3.739782759512308985e+01,-4.838204498402774334e+00,2.451720278455047008e+01
3.729281612555496395e+01,-4.546773804351687431e+00,2.451720278455047008e+01
3.717681886896025389e+01,-4.221696312539279461e+00,2.451720278455047008e+01
3.707506170019041747e+01,-3.916454770602285862e+00,2.451720278455047008e+01
