Audio_Time,CSV_Time,Estimated_Azimuth,Estimated_Elevation,CSV_Azimuth,CSV_Elevation,Azimuth_Diff,Elevation_Diff,Distance_Meters
779.1,779100,-12,40,-145.00636048868245,45.688744994105654,133.00636048868245,5.6887449941056545,20.714836756891707
779.2,779200,-12,40,-145.0041682412196,45.88030772972383,133.0041682412196,5.880307729723832,20.78714324021853
779.3,779300,-12,40,-145.01214417353646,46.086370301416885,133.01214417353646,6.086370301416885,20.85487409606298
779.4,779400,-12,40,-145.05375428552156,46.26545827841221,133.05375428552156,6.265458278412211,20.930627947795944
779.5,779500,-12,40,-145.0606559523668,46.446430468504715,133.0606559523668,6.446430468504715,21.00562569510604
779.6,779600,-12,40,-145.0225009385984,46.97396955995801,133.0225009385984,6.973969559958007,21.23415806914822
779.7,779700,-12,40,-145.0377008288126,47.316559134694785,133.0377008288126,7.316559134694785,21.388335560439963
779.8,779800,-12,40,-145.02899805076925,47.803549552238266,133.02899805076925,7.803549552238266,21.62624796618633
779.9,779900,-12,40,-145.02523571992185,48.44190326915116,133.02523571992185,8.441903269151162,21.944211830260656
780.0,780000,-12,40,-145.00952818265017,49.21773177672814,133.00952818265017,9.217731776728137,22.344340009927638
780.1,780100,-12,40,-144.9972664129184,49.8107554762431,132.9972664129184,9.810755476243102,22.66955762122206
780.2,780200,-12,40,-144.97911463770157,50.67889221607673,132.97911463770157,10.678892216076733,23.158928175445656
780.3,780300,-12,40,-144.94420887786652,51.531264985601304,132.94420887786652,11.531264985601304,23.64764641828851
780.4,780400,-12,40,-144.91674793920873,52.33946374241087,132.91674793920873,12.33946374241087,24.144037136184693
780.5,780500,-12,40,-144.8901048319713,53.103400559759145,132.8901048319713,13.103400559759145,24.64824017543128
780.6,780600,-12,40,-144.87646260696368,53.70331380428673,132.87646260696368,13.70331380428673,25.075254182733893
780.7,780700,-12,40,-144.85774406569652,54.527617773319506,132.85774406569652,14.527617773319506,25.67256392807584
780.8,780800,-12,40,-144.84168904699834,55.08673962750768,132.84168904699834,15.086739627507683,26.104102662730064
780.9,780900,-12,40,-144.82191587023124,55.84158821754463,132.82191587023124,15.841588217544633,26.711586448452806
781.0,781000,-12,40,-144.7886548203627,56.48715733244057,132.7886548203627,16.487157332440567,27.228999136856405
781.1,781100,-12,40,-144.75129193988153,56.98071500736795,132.75129193988153,16.980715007367948,27.669638504276627
781.2,781200,-12,40,-144.7290894989393,57.665080233638676,132.7290894989393,17.665080233638676,28.28473609768713
781.3,781300,-12,40,-144.74144116583437,58.158662661760104,132.74144116583437,18.158662661760104,28.72047056907545
781.4,781400,-12,40,-144.73925354708274,58.7986080696841,132.73925354708274,18.7986080696841,29.340857862696975
781.5,781500,-12,40,-144.73546882676368,59.242216753869265,132.73546882676368,19.242216753869265,29.78540476899303
781.6,781600,-12,40,-144.74233146425564,59.75189469676258,132.74233146425564,19.751894696762577,30.32255658664034
781.7,781700,-12,40,-144.74285861815292,60.24503074044148,132.74285861815292,20.24503074044148,30.861703644109106
781.8,781800,-12,40,-144.7456081745616,60.654539271877425,132.7456081745616,20.654539271877425,31.309703757012333
781.9,781900,-12,40,-144.7376121194019,61.04239973620787,132.7376121194019,21.04239973620787,31.761845859136212
782.0,782000,-12,40,-144.6939731001615,61.337672553469915,132.6939731001615,21.337672553469915,32.12641206200165
782.1,782100,-12,40,-144.69390172044132,61.48274907716409,132.69390172044132,21.482749077164087,32.30902484776968
782.2,782200,-12,40,-144.67647366126278,61.706655145898424,132.67647366126278,21.706655145898424,32.58093852759989
782.3,782300,-12,40,-144.67967814758617,61.85477969445489,132.67967814758617,21.85477969445489,32.762252070778295
782.4,782400,-12,40,-144.66767192728787,61.98837086555369,132.66767192728787,21.98837086555369,32.947071864671074
782.5,782500,-12,40,-144.6624515304826,62.0555218104013,132.6624515304826,22.055521810401302,33.03931480163365
782.6,782600,-12,40,-144.66923866614746,62.055672344614464,132.66923866614746,22.055672344614464,33.03927641965936
782.7,782700,-12,40,-144.6724104852487,62.12522358420776,132.6724104852487,22.12522358420776,33.13085744715246
